spkts,dpkts,sbytes,dbytes,sload,dload,rate,sinpkt,dinpkt,sjit,djit,response_body_len,sloss,dloss,ackdat,dur,stcpb,dtcpb,synack,tcprtt,smean,dmean,sttl,dttl,swin,dwin,ct_ftp_cmd,ct_flw_http_mthd,ct_state_ttl,trans_depth,proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,is_ftp_login
-0.85780925,-0.70792603,-0.8469298,-0.7716003,0.6656786,-0.7915928,0.95694524,-0.6777775,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.011627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,0,5,1,15,1,1,35,20,5,0,0
0.03966882,-0.70792603,0.09972689,-0.7716003,0.8434744,-0.7915928,0.6483591,-0.67541486,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.004045463,0.0,120,0,5,9,2,1,1,252,42,189,0,0
-1.1951072,-0.70792603,-1.1065103,-0.7716003,0.52996665,-0.7915928,0.93277395,-0.6780867,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.0828019e-05,0.0,0.0,0.0,0.0,0.25581396,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,0,5,1,22,1,1,40,23,4,0,0
-1.4882414,-0.70792603,-1.2996533,-0.7716003,-3.7326307,-0.7915928,-2.4106317,-0.6795326,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,2.8423548e-05,0.0,0.0,0.0,0.0,0.90697676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,5,1,9,3,3,6,6,2,0,0
-0.27154076,-0.70792603,-0.43633604,-0.7716003,0.86119044,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0023116933,0.0,119,2,5,43,41,41,16,4,236,4,0,0
0.012337684,0.6446884,-0.2234285,0.6612518,-1.5229737,0.61657935,-1.4859976,1.0004927,1.4385641,1.3422325,1.0014247,-0.22360651,0.5212882,0.21208605,0.13973622,0.7324532,1.4798274,1.013333,116.78302,177.40558,-0.4651163,0.515625,0.9960785,1.0,1.0,1.0,0.0,0.0,0.0003852822,0.0,113,0,4,6,4,4,2,24,16,24,0,0
-1.1951072,-0.08531938,-1.1734012,0.38903654,-0.72594255,1.238668,-0.28694138,-0.67582476,-0.59264946,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0013562094,0.0,0.0,0.0,0.0,0.0,1.0429688,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,8,2,3,2,14,6,4,0,0
-0.4290248,0.04484396,-0.0678324,0.32566905,-1.3477349,0.3731023,-1.5684681,1.0324897,-0.59088284,1.3215913,-0.63143796,-0.22360651,0.3903,0.10612693,0.3163103,0.4448407,1.0642538,1.7510998,158.43321,334.98376,2.1162791,0.50390625,0.24313727,1.0,1.0,1.0,0.0,0.0,0.00086688495,0.0,113,0,2,10,4,3,1,21,15,24,0,0
-1.0020247,-0.70792603,-1.0980731,-0.7716003,0.56254596,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,2,5,26,20,20,9,78,60,78,0,0
0.5838625,1.1838921,0.51450616,1.333406,-1.1213636,1.1321697,-1.2011787,0.6614225,0.9038897,1.117358,1.2109939,-0.22360651,1.0742275,1.1494732,-0.23491822,0.7175173,1.6738828,1.7193837,1.1587998,0.9413066,0.46124038,2.488281,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,18,10,6,1,42,78,54,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.7992162,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,26,21,20,11,234,180,234,0,0
0.03966882,-0.70792603,0.09972689,-0.7716003,1.102842,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.004045463,0.0,111,0,5,8,5,2,2,59,105,168,0,0
-0.64679265,-0.70792603,-0.7673787,-0.7716003,0.56254596,-0.7915928,0.7840845,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-8.121014e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0011558466,0.0,119,2,5,51,8,8,8,50,48,50,0,0
0.06575713,0.781493,-0.10267946,1.2475957,-0.6794243,1.572124,-0.102852166,-0.55760634,-0.4555619,0.010496722,0.41630587,-0.22360651,0.45989823,0.7931925,-0.2363716,0.020344492,0.99658674,2.3314166,0.18441273,0.9145772,-0.23255815,7.03125,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,25,1,1,1,1,3,6,0,0
0.03966882,-0.70792603,0.04936684,-0.7716003,0.8434744,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,0.39534885,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.004045463,0.0,8,0,5,10,8,8,8,210,168,210,0,0
-0.49285093,-0.70792603,-0.6300133,-0.7716003,0.66379714,-0.7915928,0.83252716,-0.6774686,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-9.474516e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0015411288,0.0,119,2,5,19,14,14,8,152,120,152,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.68917066,-0.7915928,0.83252716,-0.6774686,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-9.474516e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,16,9,9,9,144,81,144,0,0
-1.1951072,-0.28293088,-1.3169621,0.16188511,-0.64283705,1.1132174,-0.07639428,-0.58553714,-0.5912036,-0.07016704,-0.63143796,-0.22360651,-0.26265523,-0.22301216,-0.23629571,0.0010191873,1.2878652,1.6691,0.21697767,1.0894016,-0.44186047,0.65625,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,4,2,1,4,1,1,1,2,1,0,0
0.012337684,0.5372873,-0.21456212,0.6063405,-1.4781748,0.5979192,-1.4680414,2.7909799,3.7092192,2.5506864,2.7332587,-0.22360651,0.3903,-0.030478133,0.28527483,0.8513814,1.595235,1.0421538,88.45444,176.22806,-0.44186047,0.52734375,0.9960785,1.0,1.0,1.0,0.0,0.0,0.0003852822,0.0,113,0,4,9,4,3,2,28,14,34,0,0
-1.4882414,-0.70792603,-0.55638885,-0.7716003,0.5476831,-0.7915928,0.6483591,-0.67541486,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,10.674418,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0001926411,0.0,119,0,5,5,9,1,1,4,1,4,0,0
-0.56467503,-0.70792603,0.3735609,-0.7716003,1.0984766,-0.7915928,0.81066024,-0.6762938,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,10.674418,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0013484878,0.0,119,0,5,33,7,7,1,231,49,231,0,0
-0.85780925,0.1420643,-0.866275,0.51772004,-0.59960735,1.3240527,-0.30244452,-0.6761325,-0.59036213,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0015132156,0.0,0.0,0.0,0.0,-0.08139535,1.0019531,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,8,3,1,1,10,19,34,0,0
1.2975597,1.3732725,1.7375928,1.0723696,-0.7364565,0.7998951,-1.5659525,2.5119205,3.3530598,2.39702,2.5241692,-0.22360651,2.0013888,1.1624835,2.3674476,43.257004,1.0031784,1.4997877,799.4061,251.79608,3.2122092,0.60498047,0.9960785,1.0,1.0,1.0,0.0,0.0,0.0023116933,0.0,113,0,4,8,3,3,3,162,87,162,0,0
1.6732885,1.8409822,1.4942778,1.5271792,-0.8425856,1.1829213,-1.0473683,0.45297843,0.7821669,1.0385724,1.5817283,-0.22360651,2.0590045,1.9914095,-0.23340888,4.580278,1.2043194,1.3880658,1.7435054,1.1096293,1.0872093,2.241211,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,11,4,2,4,2,1,13,23,12,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,0.85566103,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,21,0,5,2,1,1,1,40,164,40,0,0
-0.49285093,0.3880948,-0.7376148,0.62793505,-1.8765782,0.5153306,-1.6545423,1.3447734,1.7247959,1.5537595,1.2324101,-0.22360651,-0.051321868,0.21208605,0.033493187,1.2522454,1.3822681,1.3221396,34.398827,155.06924,-0.627907,0.87890625,0.24313727,1.0,1.0,1.0,0.0,0.0,0.0001926411,0.0,113,4,4,1,16,1,1,8,6,2,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.764674,-0.7915928,0.9256501,-0.6777432,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,36,36,36,16,68,68,68,0,0
0.5734287,1.1838921,0.50950944,1.333406,-0.47467452,1.5278884,-0.41157192,-0.35044032,-0.24908522,0.3412689,0.26590085,-0.22360651,1.0742275,1.1494732,-0.23498935,0.05156573,1.704785,2.610178,0.9941456,0.8257202,0.4689922,2.488281,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,15,6,12,1,42,108,96,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,1.0923313,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,125,0,5,4,2,2,2,80,64,80,0,0
1.3883557,1.9055247,0.95748055,1.974338,-1.4718896,1.2543213,-0.9600091,0.39565304,0.3819893,1.4378617,2.2473938,-0.22360651,1.2855608,2.2820735,-0.23631705,7.559677,1.9999588,2.0357676,0.17416757,0.9073531,-0.39534885,14.953125,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,19,2,8,1,1,13,7,0,0
-0.85780925,0.1420643,-0.54925966,0.49449828,-0.5585831,1.2426648,-0.30435064,-0.42711836,-0.35859632,-0.5592702,-0.41322517,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0062220497,0.0,0.0,0.0,0.0,1.4418604,0.890625,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,8,10,1,1,6,8,26,0,0
0.7450567,1.2226093,0.82844913,1.0702032,0.037789594,1.6461953,-0.34375685,0.15575668,0.28127494,-0.1654345,0.09946398,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.65124166,0.0,0.0,0.0,0.0,1.2874181,0.905048,0.14399196,0.11823363,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,6,2,1,1,97,97,228,0,0
-0.27154076,-0.70792603,-0.43633604,-0.7716003,0.64989376,-0.7915928,0.7076479,-0.67623514,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-5.4140096e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0023116933,0.0,119,2,5,24,22,22,22,32,8,32,0,0
1.078874,1.3587414,1.9142138,1.1495109,-0.04329575,1.3174549,-0.43018833,0.17030697,0.4950685,0.85553634,0.3934955,-0.22360651,1.7328792,1.2112285,-0.2349443,1.6968533,1.7702322,1.803608,1.0563483,1.0454787,14.8930235,0.9421875,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,9,4,2,8,1,1,9,9,8,0,0
1.8771118,1.5615011,1.8808274,1.1289632,-0.5135876,0.92776275,-1.6202725,1.2311941,-0.58991736,1.4445516,-0.63143796,-0.22360651,2.4337425,1.9057297,7.6112385,2.4717374,1.2929449,1.3952663,12388.467,494.23788,2.1387422,0.50390625,0.24313727,1.0,0.99803925,1.0,0.0,0.0,0.050857253,0.0,113,0,2,5,2,2,1,238,170,242,0,0
-1.1951072,-0.70792603,-1.2912285,-0.7716003,0.41322353,-0.7915928,0.89181626,-0.6778806,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.0828019e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,2,5,31,7,7,2,62,14,62,0,0
-0.85780925,-0.70792603,-0.9608817,-0.7716003,0.37821254,-0.7915928,0.664467,-0.6756197,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,2,5,26,26,26,10,104,104,104,0,0
-0.4290248,-0.70792603,-0.5737596,-0.7716003,0.68917066,-0.7915928,0.83252716,-0.6774686,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-9.474516e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0017337699,0.0,119,2,5,28,28,28,9,252,252,252,0,0
-1.4882414,-0.70792603,-0.68195933,-0.7716003,0.8377572,-0.7915928,1.0759851,3.6187897,-0.5936159,1.8891609,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535024e-05,0.0,0.0,0.0,0.0,7.8139534,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,0,7,5,1,1,1,1,1,2,0,0
-0.3995904,-0.70792603,-0.47034508,-0.7716003,0.39017898,-0.7915928,0.4017265,-0.67682856,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.34330636,0.0,0.0,0.0,0.0,0.03617575,0.0,0.99695,0.0,0.0,0.0,0.0,0.0,0.0013484878,0.0,119,0,5,1,2,2,2,18,18,9,0,0
-0.18637091,-0.70792603,-0.094067946,-0.7716003,0.778824,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.0828019e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,53,0,5,23,8,8,8,112,112,252,0,0
3.1611483,2.8912706,2.6145103,2.351643,0.45336947,2.1994183,-0.24865317,0.6089354,0.94161725,1.2304317,1.6923208,-0.22360651,3.2272766,3.3853054,0.6386203,57.863834,1.2530001,1.2837702,200.69666,7.2961555,0.7647267,5.429053,0.14820345,0.14203127,1.0,1.0,0.0,0.0,0.0005779233,0.0,113,0,4,7,5,1,1,205,40,220,0,0
0.09071071,-0.70792603,-0.12545869,-0.7716003,0.85999066,-0.7915928,0.7939123,-0.6769676,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0044307453,0.0,119,2,5,30,17,16,16,178,112,178,0,0
-1.4882414,-0.70792603,-1.6825999,-0.7716003,0.060978375,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.53488374,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0001926411,0.0,119,8,5,1,19,1,1,1,1,1,0,0
2.4793558,2.4669797,2.098047,2.1573513,0.115183875,1.9622488,-0.36672768,0.94501156,1.2385256,1.3546919,1.2594273,-0.22360651,2.6193504,2.8788493,-0.2177256,30.57623,1.3503271,1.2031503,12.059641,1.0765557,1.1712475,5.156889,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,11,6,1,1,194,53,236,0,0
-0.85780925,-0.70792603,-0.9608817,-0.7716003,0.38785005,-0.7915928,0.67635304,-0.67582476,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-4.060507e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,2,5,13,4,6,4,16,28,44,0,0
-1.1951072,-0.70792603,-0.462166,-0.7716003,0.6667934,-0.7915928,0.79005545,-0.6764404,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.3535027e-06,0.0,0.0,0.0,0.0,5.837209,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,0,5,3,17,2,1,64,34,6,0,0
0.3739933,0.99205464,0.17047425,1.3593371,-1.1916568,1.2643871,-0.90997225,1.5241039,1.9220501,1.7175882,1.5712261,-0.22360651,0.67123157,1.0468001,-0.23611312,8.22618,1.0793704,1.097466,0.36150748,0.8856806,-0.069767445,5.1914062,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,11,12,1,1,3,13,24,0,0
-0.3715924,0.4698392,-0.4052403,0.7063985,-0.38793936,1.4637088,-0.2976833,-0.67627615,-0.5912036,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0015605883,0.0,0.0,0.0,0.0,0.0,1.0429688,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,6,2,3,1,17,63,27,0,0
2.7717292,2.3098626,3.0148273,1.5121701,-0.6047396,0.87555164,-1.7143954,1.6135505,2.1728394,1.7173507,1.3550847,-0.22360651,3.4233558,1.8457594,8.598033,81.154945,1.2913964,1.2913918,15778.115,764.27747,2.3670886,0.51110065,0.27649543,1.0,1.0,0.98965013,0.0,0.0,0.044018492,0.0,113,0,2,4,1,1,1,32,206,33,0,0
1.4622717,1.7194486,1.0200067,1.3053818,-0.57860494,1.3433512,-0.5895634,0.7413913,1.0543615,1.1786495,1.6968237,-0.22360651,1.8446321,1.8396322,0.016806543,3.834066,1.1583973,1.6969867,16.414562,20.706644,-0.4038055,0.8213779,0.14367202,0.27597404,1.0,1.0,0.008143323,0.0,0.0001926411,0.0,113,3,4,1,11,1,1,29,45,14,0,10
3.180235,2.9161692,2.576148,2.3800812,0.41887745,2.189983,-0.27763584,0.3634111,0.614117,1.0424422,1.7143807,-0.22360651,3.2162073,3.4296756,0.69845897,54.8972,1.363699,1.318259,257.89536,9.082498,0.5207333,5.754092,0.14534703,0.14317209,1.0,1.0,0.0,0.0,0.0005779233,0.0,113,0,4,4,5,1,1,170,69,131,0,0
-0.046569835,-0.70792603,0.02604686,-0.7716003,0.8583372,-0.7915928,0.7076479,-0.67623514,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-5.4140096e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0034675398,0.0,24,0,5,7,3,3,3,126,54,126,0,0
-1.1951072,-0.70792603,-0.22030662,-0.7716003,0.8335016,-0.7915928,0.80940825,-0.6772628,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-8.121014e-06,0.0,0.0,0.0,0.0,10.802325,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0003852822,0.0,119,0,5,12,21,2,1,24,4,24,0,0
-0.27154076,-0.70792603,-0.43633604,-0.7716003,0.86119044,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0023116933,0.0,119,2,5,43,43,43,12,4,4,4,0,0
0.012337684,-0.70792603,0.02604686,-0.7716003,0.8583372,-0.7915928,0.7076479,-0.67623514,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-5.4140096e-06,0.0,0.0,0.0,0.0,0.39534885,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,86,0,5,10,9,9,9,200,180,200,0,0
1.303491,1.710606,1.0879623,1.7094859,-0.2334113,1.7175441,-0.40109327,-0.35805035,-0.25943565,0.33401945,0.22612971,-0.22360651,1.6665083,1.8636802,-0.23112182,0.14546359,0.93876964,1.2485728,3.4427369,0.9434738,0.44186047,2.7207031,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,15,8,6,1,114,180,186,0,0
0.8892718,-0.70792603,0.5474695,-0.7716003,1.2826872,-0.7915928,0.9411995,-0.67686456,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-2.7070055e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.018108264,0.0,119,2,5,18,16,16,16,156,242,156,0,0
-1.1951072,-0.08531938,-1.2286942,0.3704927,-0.73508084,1.2357227,-0.26737803,-0.67582476,-0.590242,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,0.0012587572,0.0,0.0,0.0,0.0,-0.18604651,0.94921875,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,2,2,6,2,4,2,6,8,6,0,0
0.012337684,-0.70792603,0.07640646,-0.7716003,0.88103455,-0.7915928,0.7076479,-0.67623514,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-5.4140096e-06,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,10,0,5,4,3,3,3,80,60,80,0,0
-1.0020247,-0.70792603,-1.0980731,-0.7716003,0.17655331,-0.7915928,0.49218604,-0.6721499,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,8.121014e-06,0.0,0.0,0.0,0.0,-0.37209302,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0005779233,0.0,119,2,5,8,4,4,3,24,12,24,0,0
1.4181081,1.9440701,1.1090664,1.9894131,-0.6041233,1.3264381,-0.8955435,1.10923,1.3888272,1.4633737,2.254203,6.425283,1.2987568,2.3227832,0.6836254,35.199467,1.4916372,1.590618,205.02597,93.40408,0.68168604,5.270508,0.17475492,0.5022322,1.0,1.0,0.0,0.0016333198,0.0006742439,0.0058139535,113,5,4,5,3,2,1,54,75,56,0,0
3.0400805,2.0459726,3.8409069,1.3799919,-0.67927593,0.6425479,-1.4113146,2.041597,2.847425,1.9991568,1.9582886,-0.22360651,3.6996784,0.70099807,0.48870948,81.18437,1.877121,0.76005584,149.97365,221.81374,8.1069765,0.665625,0.694902,1.0,1.0,1.0,0.0,0.0010208249,0.0005779233,0.0058139535,113,0,2,1,2,2,2,10,10,5,0,0
4.651931,3.8028164,4.7481565,2.7967825,0.5761441,2.2543418,-1.0800364,1.2912083,1.8483411,1.5411199,1.5424767,5.855121,4.9119945,4.455851,14.129175,73.78607,1.2853702,1.332567,161439.31,205.85202,2.7447326,1.5104016,0.89267045,0.9668541,1.0,0.9996714,0.0,0.010004084,0.5642458,0.0058139535,113,0,4,2,1,1,1,45,159,201,0,0
-0.85780925,0.1420643,-0.69020265,0.50583893,-0.74052376,1.2301476,-0.3982264,0.83544534,1.4665753,0.2614726,0.9661412,-0.22360651,-0.62393194,-0.55215126,-0.23667757,1.0044286,0.0,0.0,0.0,0.0,0.39534885,0.9609375,0.121568635,0.11507937,0.0,0.0,0.0,0.0,0.0,0.0,119,0,2,16,5,1,1,8,19,35,0,0
0.012337684,-0.70792603,0.02604686,-0.7716003,0.92031145,-0.7915928,0.7840845,-0.677057,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-8.121014e-06,0.0,0.0,0.0,0.0,0.39534885,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0038528221,0.0,43,0,5,10,11,10,10,200,200,200,0,0
-0.7426556,-0.70792603,0.21343835,-0.7716003,1.0091146,-0.7915928,0.848635,2.4241772,-0.5936159,1.2417761,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,29.348944,0.0,0.0,0.0,0.0,10.697675,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0007705644,0.0,119,0,5,13,4,4,1,52,16,52,0,0
0.6427699,1.1660346,0.39661506,1.128911,-1.9211824,0.5092366,-1.6302309,1.2884731,1.6985476,1.6932895,2.7008147,-0.22360651,1.1659038,1.1081561,-0.23633128,18.716589,1.4724156,0.18670392,0.20197585,1.0084912,-0.20930232,1.40625,0.121568635,0.11507937,1.0,1.0,0.0,0.0,0.0,0.0,113,0,4,7,12,1,1,1,3,10,0,0
-0.18637091,-0.70792603,-0.094067946,-0.7716003,1.0154942,-0.7915928,0.9682531,-0.678293,-0.5936159,-0.7578268,-0.63143796,-0.22360651,-0.62393194,-0.55215126,-0.23667757,-1.2181521e-05,0.0,0.0,0.0,0.0,0.627907,0.0,0.9960785,0.0,0.0,0.0,0.0,0.0,0.0026969756,0.0,41,0,5,14,6,6,6,84,112,196,0,0
